secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,root,suffix,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,issuer,exercise_style
106457,2016-10-20,IYG 161118C93000,1,2016-11-18,,C,93000,0,5,0,0,,,,,,113183744,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118C94000,1,2016-11-18,,C,94000,0,5,0,0,,,,,,113183745,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118C95000,1,2016-11-18,,C,95000,0,5,0,0,,,,,,113183746,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118C96000,1,2016-11-18,,C,96000,0,5,0,0,,,,,,113183747,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118C97000,1,2016-11-18,,C,97000,0,5,0,0,,,,,,113183748,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118C98000,1,2016-11-18,,C,98000,0,0.5,0,0,0.233003,0.093426,0.028368,4.215812,-6.229567,113183749,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P78000,1,2016-11-18,2016-09-21,P,78000,0,0.5,0,10,0.336903,-0.064846,0.014878,3.201029,-6.750957,113183750,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P79000,1,2016-11-18,,P,79000,0,5,0,0,,,,,,113183751,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P80000,1,2016-11-18,,P,80000,0,5,0,0,,,,,,113183752,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P81000,1,2016-11-18,,P,81000,0,5,0,0,,,,,,113183753,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P82000,1,2016-11-18,,P,82000,0,5,0,0,,,,,,113183754,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P83000,1,2016-11-18,,P,83000,0,5,0,0,,,,,,113183755,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P84000,1,2016-11-18,,P,84000,0,5,0,0,,,,,,113183756,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P85000,1,2016-11-18,,P,85000,0,5,0,0,,,,,,113183757,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P86000,1,2016-11-18,,P,86000,0,3.9,0,0,,,,,,113183758,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P87000,1,2016-11-18,2016-10-13,P,87000,0,3.9,0,1,,,,,,113183759,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P88000,1,2016-11-18,,P,88000,0,3.9,0,0,,,,,,113183760,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P89000,1,2016-11-18,,P,89000,0,5,0,0,,,,,,113183761,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P90000,1,2016-11-18,,P,90000,1,2.5,0,0,0.156117,-0.525573,0.101206,10.05605,-9.647638,113183762,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P91000,1,2016-11-18,,P,91000,0.8,5,0,0,0.213428,-0.585821,0.072443,9.84366,-12.95972,113183763,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P92000,1,2016-11-18,,P,92000,1,5.5,0,0,0.181392,-0.684291,0.077981,8.980506,-9.962303,113183764,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P93000,1,2016-11-18,,P,93000,2.1,6.5,0,0,0.219093,-0.713206,0.061814,8.59844,-11.55514,113183765,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P94000,1,2016-11-18,,P,94000,2.6,7,0,0,0.183031,-0.814637,0.058494,6.744428,-7.456531,113183766,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P95000,1,2016-11-18,,P,95000,3.2,8,0,0,0.173021,-0.879332,0.047048,5.059499,-5.207777,113183767,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P96000,1,2016-11-18,,P,96000,4.4,9,0,0,0.214209,-0.866065,0.04056,5.442354,-7.026443,113183768,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P97000,1,2016-11-18,,P,97000,5.1,10,0,0,0.203549,-0.912379,0.031922,4.000152,-4.836712,113183769,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 161118P98000,1,2016-11-18,,P,98000,6.1,11,0,0,0.222969,-0.918725,0.027546,3.793956,-5.0165,113183770,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C100000,1,2017-01-20,2016-08-22,C,100000,0,1,0,1,0.184618,0.12627,0.025099,9.293406,-3.523891,111944087,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C40000,1,2017-01-20,,C,40000,47.1,52,0,0,,,,,,112307015,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C45000,1,2017-01-20,,C,45000,42.1,47,0,0,,,,,,111944088,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C50000,1,2017-01-20,,C,50000,37.1,42,0,0,,,,,,111944089,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C55000,1,2017-01-20,,C,55000,32.1,37,0,0,,,,,,111944090,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C60000,1,2017-01-20,,C,60000,27.1,32,0,0,,,,,,111944091,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C65000,1,2017-01-20,,C,65000,22.5,27,0,0,0.274901,0.993692,0.00154,0.811538,-0.988784,111944092,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C70000,1,2017-01-20,,C,70000,17.5,22,0,0,0.209791,0.994088,0.00192,0.726961,-0.901617,111944093,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C74000,1,2017-01-20,,C,74000,14,18.5,0,0,0.298688,0.91735,0.011797,6.873529,-4.762218,111877459,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C75000,1,2017-01-20,,C,75000,13,17.5,0,0,0.282702,0.913394,0.012917,7.09502,-4.686687,111877460,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C76000,1,2017-01-20,,C,76000,12,16.5,0,0,0.266798,0.909032,0.014208,7.329545,-4.607241,111877461,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C77000,1,2017-01-20,,C,77000,11,15.5,0,0,0.250961,0.90419,0.015708,7.581003,-4.523391,111877462,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C78000,1,2017-01-20,,C,78000,10,14.5,0,0,0.235172,0.898775,0.017469,7.854783,-4.434477,111877463,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C79000,1,2017-01-20,,C,79000,9,13.5,0,0,0.219406,0.892666,0.01956,8.155622,-4.339648,111877464,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C80000,1,2017-01-20,,C,80000,8.5,13,0,0,0.254337,0.836145,0.022357,11.18049,-6.329449,111877465,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C81000,1,2017-01-20,,C,81000,7.5,12,0,0,0.23629,0.825913,0.025033,11.58442,-6.135279,111877466,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C82000,1,2017-01-20,,C,82000,6.5,11.5,0,0,0.238451,0.795139,0.027336,12.58727,-6.748088,111877467,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C83000,1,2017-01-20,,C,83000,5.6,10.5,0,0,0.223117,0.777324,0.030675,13.38982,-6.633313,111877468,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C84000,1,2017-01-20,,C,84000,5,9.5,0,0,0.21781,0.747483,0.033608,14.19281,-6.888763,111877469,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C85000,1,2017-01-20,,C,85000,4,8.5,0,0,0.197429,0.726983,0.038645,14.69781,-6.5281,111877470,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C86000,1,2017-01-20,2016-06-13,C,86000,3.6,8,0,5,0.21125,0.675897,0.038855,16.09763,-7.409043,111877471,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C87000,1,2017-01-20,,C,87000,3,7.5,0,0,0.215156,0.633025,0.039844,16.88359,-7.826238,111877472,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C88000,1,2017-01-20,,C,88000,2.1,6,0,0,0.17878,0.602912,0.049231,17.24935,-6.725771,111877473,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C89000,1,2017-01-20,2016-07-21,C,89000,1.5,6,0,3,0.192653,0.550801,0.0467,17.75668,-7.332078,111877474,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C90000,1,2017-01-20,2016-07-27,C,90000,1.2,5.5,0,10,0.197504,0.504943,0.045782,17.86668,-7.51311,111877475,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C91000,1,2017-01-20,,C,91000,1.05,5,0,0,0.204135,0.462296,0.043987,17.79652,-7.674018,111877476,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C92000,1,2017-01-20,2016-09-26,C,92000,0.2,4.9,0,10,,,,,,111877477,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C93000,1,2017-01-20,2016-10-13,C,93000,0.05,4.8,0,5,,,,,,111877478,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C94000,1,2017-01-20,,C,94000,0,5,0,0,,,,,,111877479,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120C95000,1,2017-01-20,2016-09-12,C,95000,0,3.9,0,12,,,,,,111944094,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P100000,1,2017-01-20,,P,100000,8.5,13.4,0,0,0.181164,-0.878965,0.024516,8.849638,-2.50456,111944095,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P40000,1,2017-01-20,,P,40000,0,4.7,0,0,,,,,,112307016,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P45000,1,2017-01-20,,P,45000,0,5,0,0,,,,,,111944096,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P50000,1,2017-01-20,,P,50000,0,5,0,0,,,,,,111944097,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P55000,1,2017-01-20,,P,55000,0,5,0,0,,,,,,111944098,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P60000,1,2017-01-20,,P,60000,0,5,0,0,,,,,,111944099,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P65000,1,2017-01-20,2016-08-22,P,65000,0,5,0,21,,,,,,111944100,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P70000,1,2017-01-20,2016-06-14,P,70000,0,3.9,0,10,,,,,,111944101,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P74000,1,2017-01-20,,P,74000,0,5,0,0,,,,,,111877480,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P75000,1,2017-01-20,,P,75000,0,5,0,0,,,,,,111877481,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P76000,1,2017-01-20,,P,76000,0,5,0,0,,,,,,111877482,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P77000,1,2017-01-20,,P,77000,0,5,0,0,,,,,,111877483,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P78000,1,2017-01-20,2016-06-03,P,78000,0,3.9,0,16,,,,,,111877484,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P79000,1,2017-01-20,,P,79000,0,5,0,0,,,,,,111877485,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P80000,1,2017-01-20,,P,80000,0,5,0,0,,,,,,111877486,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P81000,1,2017-01-20,,P,81000,0,5,0,0,,,,,,111877487,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P82000,1,2017-01-20,,P,82000,0,5,0,0,,,,,,111877488,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P83000,1,2017-01-20,,P,83000,0,5,0,0,,,,,,111877489,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P84000,1,2017-01-20,,P,84000,0.3,4.2,0,0,0.258283,-0.288676,0.029381,15.34681,-7.645002,111877490,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P85000,1,2017-01-20,,P,85000,0.25,5,0,0,,,,,,111877491,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P86000,1,2017-01-20,,P,86000,0.55,5,0,0,0.245535,-0.348784,0.033479,16.60574,-7.831332,111877492,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P87000,1,2017-01-20,2016-08-11,P,87000,0.6,5.5,0,10,0.237419,-0.381819,0.035689,17.1164,-7.778388,111877493,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P88000,1,2017-01-20,,P,88000,0.5,5.5,0,0,0.209019,-0.414098,0.04144,17.48575,-6.947036,111877494,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P89000,1,2017-01-20,2016-08-02,P,89000,1.55,6,0,22,0.225739,-0.456364,0.039038,17.79074,-7.628441,111877495,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P90000,1,2017-01-20,,P,90000,1.5,6.5,0,0,0.209161,-0.49886,0.0424,17.8939,-7.055898,111877496,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P91000,1,2017-01-20,,P,91000,2,7,0,0,0.205673,-0.542169,0.042879,17.77455,-6.855417,111877497,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P92000,1,2017-01-20,2016-05-23,P,92000,2.5,7.5,0,2,0.199717,-0.587539,0.043336,17.42809,-6.475737,111877498,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P93000,1,2017-01-20,,P,93000,3,8,0,0,0.190977,-0.636411,0.043701,16.79546,-5.895209,111877499,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P94000,1,2017-01-20,,P,94000,3.8,8.5,0,0,0.188342,-0.680228,0.042198,15.96684,-5.468467,111877500,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170120P95000,1,2017-01-20,2016-06-06,P,95000,4.7,9.5,0,10,0.202569,-0.702685,0.037979,15.47176,-5.691772,111944102,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C100000,1,2017-04-21,2016-10-20,C,100000,0,1.65,1,1,0.153629,0.167665,0.025889,15.92095,-2.58107,112943643,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C105000,1,2017-04-21,,C,105000,0,5,0,0,,,,,,112943644,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C50000,1,2017-04-21,,C,50000,37,41.9,0,0,,,,,,112943645,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C55000,1,2017-04-21,,C,55000,32,36.9,0,0,,,,,,112943646,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C60000,1,2017-04-21,,C,60000,27.5,32.5,0,0,0.344853,0.965747,0.003868,4.621039,-2.352223,112943647,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C65000,1,2017-04-21,,C,65000,22.6,27.5,0,0,0.294283,0.955225,0.005601,5.645772,-2.488809,112943648,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C70000,1,2017-04-21,,C,70000,18,22.5,0,0,0.263363,0.927244,0.008967,8.662519,-3.059121,112943649,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C75000,1,2017-04-21,,C,75000,13.5,18,0,0,0.247581,0.869059,0.014225,13.0999,-4.056929,112943650,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C78000,1,2017-04-21,,C,78000,11,15.5,0,0,0.240762,0.818748,0.017849,16.45104,-4.692394,112866421,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C79000,1,2017-04-21,,C,79000,10.2,15,0,0,0.246867,0.792843,0.018756,17.88577,-5.113005,112866422,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C80000,1,2017-04-21,,C,80000,9.5,14,0,0,0.240448,0.775795,0.02011,18.61356,-5.185662,112866423,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C81000,1,2017-04-21,,C,81000,8.6,13.5,0,0,0.241127,0.752352,0.021132,19.61458,-5.438381,112866424,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C82000,1,2017-04-21,,C,82000,7.6,12.5,0,0,0.225748,0.739016,0.023209,20.55973,-5.252202,112866425,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C83000,1,2017-04-21,,C,83000,7.1,12,0,0,0.233554,0.708504,0.023562,21.58883,-5.64381,112866426,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C84000,1,2017-04-21,,C,84000,6.5,11,0,0,0.22622,0.686535,0.025102,22.25143,-5.630944,112866427,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C85000,1,2017-04-21,,C,85000,6,10.4,0,0,0.228975,0.658344,0.02562,23.11902,-5.848851,112866428,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C86000,1,2017-04-21,,C,86000,5.4,9.5,0,0,0.221965,0.633297,0.027068,23.65521,-5.796711,112866429,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C87000,1,2017-04-21,,C,87000,4.4,9,0,0,0.214181,0.606528,0.028644,24.13168,-5.703328,112866430,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C88000,1,2017-04-21,,C,88000,3.6,8.5,0,0,0.20944,0.577466,0.029794,24.70881,-5.657377,112866431,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C89000,1,2017-04-21,,C,89000,3.5,8,0,0,0.217513,0.547579,0.028973,24.98024,-5.892672,112866432,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C90000,1,2017-04-21,,C,90000,2.95,7.2,0,0,0.209471,0.516959,0.030268,25.12837,-5.70282,112866433,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C91000,1,2017-04-21,,C,91000,2.45,6.7,0,0,0.207186,0.486287,0.030586,25.15946,-5.621875,112866434,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C92000,1,2017-04-21,,C,92000,1.95,6.5,0,0,0.209774,0.457552,0.030026,25.04923,-5.635622,112866435,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C93000,1,2017-04-21,,C,93000,1.1,6,0,0,0.198177,0.421139,0.03135,24.66913,-5.250693,112866436,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C94000,1,2017-04-21,,C,94000,0.9,5.5,0,0,0.198225,0.391578,0.030759,24.23964,-5.1394,112866437,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C95000,1,2017-04-21,,C,95000,0.5,5,0,0,0.192955,0.357774,0.030703,23.6137,-4.853188,112866438,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
106457,2016-10-20,IYG 170421C96000,1,2017-04-21,2016-09-27,C,96000,0.1,5,0,10,,,,,,112866439,1,0,100,0,,,,,46428777,IYG,,0,1,,%,,BLACKROCK INSTITUTIONAL TRUS,A
