secid,date,days,forward_price,strike_price,impl_volatility,cp_flag,index_flag
106457,2016-12-08,10,108.557445,0,,C,0
106457,2016-12-08,30,108.327058,108.327058,0.178698,C,0
106457,2016-12-08,60,108.420955,108.420955,0.177944,C,0
106457,2016-12-08,91,108.515467,108.515467,0.187801,C,0
106457,2016-12-08,122,108.330764,108.330764,0.188265,C,0
106457,2016-12-08,152,108.427278,108.427278,0.189556,C,0
106457,2016-12-08,182,108.52757,108.52757,0.192147,C,0
106457,2016-12-08,10,108.557445,0,,P,0
106457,2016-12-08,30,108.327058,108.327058,0.219383,P,0
106457,2016-12-08,60,108.420955,108.420955,0.219672,P,0
106457,2016-12-08,91,108.515467,108.515467,0.228383,P,0
106457,2016-12-08,122,108.330764,108.330764,0.229067,P,0
106457,2016-12-08,152,108.427278,108.427278,0.228839,P,0
106457,2016-12-08,182,108.52757,108.52757,0.228149,P,0
106457,2016-12-09,10,108.638622,0,,C,0
106457,2016-12-09,30,108.410184,108.410184,0.201775,C,0
106457,2016-12-09,60,108.504348,108.504348,0.201397,C,0
106457,2016-12-09,91,108.599368,108.599368,0.207472,C,0
106457,2016-12-09,122,108.416003,108.416003,0.207426,C,0
106457,2016-12-09,152,108.51377,108.51377,0.208067,C,0
106457,2016-12-09,182,108.615502,108.615502,0.209212,C,0
106457,2016-12-09,10,108.638622,0,,P,0
106457,2016-12-09,30,108.410184,108.410184,0.231401,P,0
106457,2016-12-09,60,108.504348,108.504348,0.230825,P,0
106457,2016-12-09,91,108.599368,108.599368,0.218692,P,0
106457,2016-12-09,122,108.416003,108.416003,0.219282,P,0
106457,2016-12-09,152,108.51377,108.51377,0.221609,P,0
106457,2016-12-09,182,108.615502,108.615502,0.226048,P,0
106457,2016-12-12,10,107.139597,0,,C,0
106457,2016-12-12,30,106.913802,106.913802,0.228315,C,0
106457,2016-12-12,60,107.006037,107.006037,0.228187,C,0
106457,2016-12-12,91,107.100114,107.100114,0.22496,C,0
106457,2016-12-12,122,106.915783,106.915783,0.225557,C,0
106457,2016-12-12,152,107.012448,107.012448,0.225447,C,0
106457,2016-12-12,182,107.113581,107.113581,0.225434,C,0
106457,2016-12-12,10,107.139597,0,,P,0
106457,2016-12-12,30,106.913802,106.913802,0.194507,P,0
106457,2016-12-12,60,107.006037,107.006037,0.195849,P,0
106457,2016-12-12,91,107.100114,107.100114,0.218359,P,0
106457,2016-12-12,122,106.915783,106.915783,0.218378,P,0
106457,2016-12-12,152,107.012448,107.012448,0.216199,P,0
106457,2016-12-12,182,107.113581,107.113581,0.212637,P,0
106457,2016-12-13,10,107.370634,0,,C,0
106457,2016-12-13,30,107.146403,107.146403,0.203444,C,0
106457,2016-12-13,60,107.238936,107.238936,0.203292,C,0
106457,2016-12-13,91,107.333676,107.333676,0.201686,C,0
106457,2016-12-13,122,107.15011,107.15011,0.202501,C,0
106457,2016-12-13,152,107.248247,107.248247,0.203119,C,0
106457,2016-12-13,182,107.351097,107.351097,0.204338,C,0
106457,2016-12-13,10,107.370634,0,,P,0
106457,2016-12-13,30,107.146403,107.146403,0.233516,P,0
106457,2016-12-13,60,107.238936,107.238936,0.232797,P,0
106457,2016-12-13,91,107.333676,107.333676,0.228237,P,0
106457,2016-12-13,122,107.15011,107.15011,0.22865,P,0
106457,2016-12-13,152,107.248247,107.248247,0.229937,P,0
106457,2016-12-13,182,107.351097,107.351097,0.231963,P,0
106457,2016-12-14,10,106.880697,0,,C,0
106457,2016-12-14,30,106.642048,106.642048,0.271833,C,0
106457,2016-12-14,60,106.727802,106.727802,0.267112,C,0
106457,2016-12-14,91,106.824214,106.824214,0.215653,C,0
106457,2016-12-14,122,106.642348,106.642348,0.217072,C,0
106457,2016-12-14,152,106.74334,106.74334,0.218644,C,0
106457,2016-12-14,182,106.849259,106.849259,0.221182,C,0
106457,2016-12-14,10,106.880697,0,,P,0
106457,2016-12-14,30,106.642048,106.642048,0.208218,P,0
106457,2016-12-14,60,106.727802,106.727802,0.208945,P,0
106457,2016-12-14,91,106.824214,106.824214,0.208871,P,0
106457,2016-12-14,122,106.642348,106.642348,0.210413,P,0
106457,2016-12-14,152,106.74334,106.74334,0.216279,P,0
106457,2016-12-14,182,106.849259,106.849259,0.224532,P,0
106457,2016-12-15,10,108.091252,0,,C,0
106457,2016-12-15,30,107.855022,107.855022,0.259467,C,0
106457,2016-12-15,60,107.944166,107.944166,0.253283,C,0
106457,2016-12-15,91,108.042338,108.042338,0.204347,C,0
106457,2016-12-15,122,107.861411,107.861411,0.205202,C,0
106457,2016-12-15,152,107.963603,107.963603,0.209516,C,0
106457,2016-12-15,182,108.070917,108.070917,0.215746,C,0
106457,2016-12-15,10,108.091252,0,,P,0
106457,2016-12-15,30,107.855022,107.855022,0.185165,P,0
106457,2016-12-15,60,107.944166,107.944166,0.190698,P,0
106457,2016-12-15,91,108.042338,108.042338,0.219258,P,0
106457,2016-12-15,122,107.861411,107.861411,0.219385,P,0
106457,2016-12-15,152,107.963603,107.963603,0.217472,P,0
106457,2016-12-15,182,108.070917,108.070917,0.214622,P,0
106457,2016-12-16,10,106.770033,0,,C,0
106457,2016-12-16,30,106.814623,106.814623,0.232803,C,0
106457,2016-12-16,60,106.903521,106.903521,0.232762,C,0
106457,2016-12-16,91,106.999978,106.999978,0.232073,C,0
106457,2016-12-16,122,106.817855,106.817855,0.232817,C,0
106457,2016-12-16,152,106.919182,106.919182,0.232164,C,0
106457,2016-12-16,182,107.025617,107.025617,0.231495,C,0
106457,2016-12-16,10,106.770033,0,,P,0
106457,2016-12-16,30,106.814623,106.814623,0.202312,P,0
106457,2016-12-16,60,106.903521,106.903521,0.205348,P,0
106457,2016-12-16,91,106.999978,106.999978,0.215076,P,0
106457,2016-12-16,122,106.817855,106.817855,0.215703,P,0
106457,2016-12-16,152,106.919182,106.919182,0.21713,P,0
106457,2016-12-16,182,107.025617,107.025617,0.219047,P,0
106457,2016-12-19,10,106.800026,0,,C,0
106457,2016-12-19,30,106.845066,106.845066,0.152898,C,0
106457,2016-12-19,60,106.935292,106.935292,0.202737,C,0
106457,2016-12-19,91,107.031283,107.031283,0.194814,C,0
106457,2016-12-19,122,106.849339,106.849339,0.193533,C,0
106457,2016-12-19,152,106.950283,106.950283,0.194773,C,0
106457,2016-12-19,182,107.056426,107.056426,0.196345,C,0
106457,2016-12-19,10,106.800026,0,,P,0
106457,2016-12-19,30,106.845066,106.845066,0.213041,P,0
106457,2016-12-19,60,106.935292,106.935292,0.203574,P,0
106457,2016-12-19,91,107.031283,107.031283,0.218992,P,0
106457,2016-12-19,122,106.849339,106.849339,0.222999,P,0
106457,2016-12-19,152,106.950283,106.950283,0.225426,P,0
106457,2016-12-19,182,107.056426,107.056426,0.227948,P,0
106457,2016-12-20,10,108.078001,0,,C,0
106457,2016-12-20,30,108.124201,108.124201,0.166631,C,0
106457,2016-12-20,60,108.215145,108.215145,0.176647,C,0
106457,2016-12-20,91,108.311565,108.311565,0.187982,C,0
106457,2016-12-20,122,108.13086,108.13086,0.191251,C,0
106457,2016-12-20,152,108.232341,108.232341,0.192163,C,0
106457,2016-12-20,182,108.339492,108.339492,0.193501,C,0
106457,2016-12-20,10,108.078001,0,,P,0
106457,2016-12-20,30,108.124201,108.124201,0.202212,P,0
106457,2016-12-20,60,108.215145,108.215145,0.215531,P,0
106457,2016-12-20,91,108.311565,108.311565,0.221614,P,0
106457,2016-12-20,122,108.13086,108.13086,0.222934,P,0
106457,2016-12-20,152,108.232341,108.232341,0.223328,P,0
106457,2016-12-20,182,108.339492,108.339492,0.223816,P,0
106457,2016-12-21,10,107.731348,0,,C,0
106457,2016-12-21,30,107.778067,107.778067,0.178483,C,0
106457,2016-12-21,60,107.86907,107.86907,0.179314,C,0
106457,2016-12-21,91,107.541379,107.541379,0.196363,C,0
106457,2016-12-21,122,107.640925,107.640925,0.200008,C,0
106457,2016-12-21,152,107.74207,107.74207,0.205628,C,0
106457,2016-12-21,182,107.424582,107.424582,0.211899,C,0
106457,2016-12-21,10,107.731348,0,,P,0
106457,2016-12-21,30,107.778067,107.778067,0.23442,P,0
106457,2016-12-21,60,107.86907,107.86907,0.222665,P,0
106457,2016-12-21,91,107.541379,107.541379,0.207346,P,0
106457,2016-12-21,122,107.640925,107.640925,0.205255,P,0
106457,2016-12-21,152,107.74207,107.74207,0.207998,P,0
106457,2016-12-21,182,107.424582,107.424582,0.211628,P,0
106457,2016-12-22,10,107.381379,0,,C,0
106457,2016-12-22,30,107.428258,107.428258,0.205535,C,0
106457,2016-12-22,60,107.519428,107.519428,0.187142,C,0
106457,2016-12-22,91,107.19127,107.19127,0.212329,C,0
106457,2016-12-22,122,107.291091,107.291091,0.214272,C,0
106457,2016-12-22,152,107.392079,107.392079,0.214456,C,0
106457,2016-12-22,182,107.074297,107.074297,0.21589,C,0
106457,2016-12-22,10,107.381379,0,,P,0
106457,2016-12-22,30,107.428258,107.428258,0.170284,P,0
106457,2016-12-22,60,107.519428,107.519428,0.196613,P,0
106457,2016-12-22,91,107.19127,107.19127,0.209836,P,0
106457,2016-12-22,122,107.291091,107.291091,0.211743,P,0
106457,2016-12-22,152,107.392079,107.392079,0.214677,P,0
106457,2016-12-22,182,107.074297,107.074297,0.218065,P,0
106457,2016-12-23,10,107.681457,0,,C,0
106457,2016-12-23,30,107.729064,107.729064,0.18492,C,0
106457,2016-12-23,60,107.82058,107.82058,0.182172,C,0
106457,2016-12-23,91,107.492839,107.492839,0.201205,C,0
106457,2016-12-23,122,107.593093,107.593093,0.203955,C,0
106457,2016-12-23,152,107.694625,107.694625,0.208217,C,0
106457,2016-12-23,182,107.377621,107.377621,0.212397,C,0
106457,2016-12-23,10,107.681457,0,,P,0
106457,2016-12-23,30,107.729064,107.729064,0.200366,P,0
106457,2016-12-23,60,107.82058,107.82058,0.197859,P,0
106457,2016-12-23,91,107.492839,107.492839,0.21252,P,0
106457,2016-12-23,122,107.593093,107.593093,0.21519,P,0
106457,2016-12-23,152,107.694625,107.694625,0.221829,P,0
106457,2016-12-23,182,107.377621,107.377621,0.228127,P,0
106457,2016-12-27,10,107.951755,0,,C,0
106457,2016-12-27,30,108.001188,108.001188,0.206352,C,0
106457,2016-12-27,60,108.093884,108.093884,0.185769,C,0
106457,2016-12-27,91,107.766943,107.766943,0.199778,C,0
106457,2016-12-27,122,107.868048,107.868048,0.20085,C,0
106457,2016-12-27,152,107.970579,107.970579,0.208306,C,0
106457,2016-12-27,182,107.654048,107.654048,0.214622,C,0
106457,2016-12-27,10,107.951755,0,,P,0
106457,2016-12-27,30,108.001188,108.001188,0.195882,P,0
106457,2016-12-27,60,108.093884,108.093884,0.205533,P,0
106457,2016-12-27,91,107.766943,107.766943,0.204551,P,0
106457,2016-12-27,122,107.868048,107.868048,0.20609,P,0
106457,2016-12-27,152,107.970579,107.970579,0.213762,P,0
106457,2016-12-27,182,107.654048,107.654048,0.219603,P,0
106457,2016-12-28,10,106.821429,0,,C,0
106457,2016-12-28,30,106.870721,106.870721,0.228766,C,0
106457,2016-12-28,60,106.962611,106.962611,0.207292,C,0
106457,2016-12-28,91,106.634144,106.634144,0.213112,C,0
106457,2016-12-28,122,106.733373,106.733373,0.214491,C,0
106457,2016-12-28,152,106.834118,106.834118,0.219143,C,0
106457,2016-12-28,182,106.515576,106.515576,0.222277,C,0
106457,2016-12-28,10,106.821429,0,,P,0
106457,2016-12-28,30,106.870721,106.870721,0.143039,P,0
106457,2016-12-28,60,106.962611,106.962611,0.185249,P,0
106457,2016-12-28,91,106.634144,106.634144,0.193135,P,0
106457,2016-12-28,122,106.733373,106.733373,0.19495,P,0
106457,2016-12-28,152,106.834118,106.834118,0.203036,P,0
106457,2016-12-28,182,106.515576,106.515576,0.208727,P,0
106457,2016-12-29,10,105.991468,0,,C,0
106457,2016-12-29,30,106.040735,106.040735,0.207937,C,0
106457,2016-12-29,60,106.131344,106.131344,0.209,C,0
106457,2016-12-29,91,105.801136,105.801136,0.221286,C,0
106457,2016-12-29,122,105.898457,105.898457,0.221564,C,0
106457,2016-12-29,152,105.997546,105.997546,0.225966,C,0
106457,2016-12-29,182,105.676851,105.676851,0.229821,C,0
106457,2016-12-29,10,105.991468,0,,P,0
106457,2016-12-29,30,106.040735,106.040735,0.19202,P,0
106457,2016-12-29,60,106.131344,106.131344,0.204037,P,0
106457,2016-12-29,91,105.801136,105.801136,0.196574,P,0
106457,2016-12-29,122,105.898457,105.898457,0.19856,P,0
106457,2016-12-29,152,105.997546,105.997546,0.20793,P,0
106457,2016-12-29,182,105.676851,105.676851,0.213929,P,0
106457,2016-12-30,10,106.281533,0,,C,0
106457,2016-12-30,30,106.33143,106.33143,0.17702,C,0
106457,2016-12-30,60,106.422532,106.422532,0.18872,C,0
106457,2016-12-30,91,106.092201,106.092201,0.205606,C,0
106457,2016-12-30,122,106.189309,106.189309,0.208056,C,0
106457,2016-12-30,152,106.287952,106.287952,0.218931,C,0
106457,2016-12-30,182,105.966699,105.966699,0.225032,C,0
106457,2016-12-30,10,106.281533,0,,P,0
106457,2016-12-30,30,106.33143,106.33143,0.218105,P,0
106457,2016-12-30,60,106.422532,106.422532,0.215385,P,0
106457,2016-12-30,91,106.092201,106.092201,0.230246,P,0
106457,2016-12-30,122,106.189309,106.189309,0.230405,P,0
106457,2016-12-30,152,106.287952,106.287952,0.229625,P,0
106457,2016-12-30,182,105.966699,105.966699,0.229879,P,0
106457,2017-01-03,10,107.551796,0,,C,0
106457,2017-01-03,30,107.604678,107.604678,0.205212,C,0
106457,2017-01-03,60,107.698666,107.698666,0.207464,C,0
106457,2017-01-03,91,107.371195,107.371195,0.211238,C,0
106457,2017-01-03,122,107.471669,107.471669,0.213472,C,0
106457,2017-01-03,152,107.573494,107.573494,0.222596,C,0
106457,2017-01-03,182,107.254605,107.254605,0.227311,C,0
106457,2017-01-03,10,107.551796,0,,P,0
106457,2017-01-03,30,107.604678,107.604678,0.234282,P,0
106457,2017-01-03,60,107.698666,107.698666,0.22938,P,0
106457,2017-01-03,91,107.371195,107.371195,0.212427,P,0
106457,2017-01-03,122,107.471669,107.471669,0.213658,P,0
106457,2017-01-03,152,107.573494,107.573494,0.218739,P,0
106457,2017-01-03,182,107.254605,107.254605,0.221593,P,0
106457,2017-01-04,10,108.841897,0,,C,0
106457,2017-01-04,30,108.896083,108.896083,0.171268,C,0
106457,2017-01-04,60,108.9917,108.9917,0.181462,C,0
106457,2017-01-04,91,108.665733,108.665733,0.221295,C,0
106457,2017-01-04,122,108.767592,108.767592,0.219697,C,0
106457,2017-01-04,152,108.870854,108.870854,0.212778,C,0
106457,2017-01-04,182,108.553687,108.553687,0.210244,C,0
106457,2017-01-04,10,108.841897,0,,P,0
106457,2017-01-04,30,108.896083,108.896083,0.230484,P,0
106457,2017-01-04,60,108.9917,108.9917,0.230592,P,0
106457,2017-01-04,91,108.665733,108.665733,0.226046,P,0
106457,2017-01-04,122,108.767592,108.767592,0.225881,P,0
106457,2017-01-04,152,108.870854,108.870854,0.224427,P,0
106457,2017-01-04,182,108.553687,108.553687,0.224337,P,0
106457,2017-01-05,10,107.821695,0,,C,0
106457,2017-01-05,30,107.876221,107.876221,0.182258,C,0
106457,2017-01-05,60,107.971431,107.971431,0.18424,C,0
106457,2017-01-05,91,107.644806,107.644806,0.191001,C,0
106457,2017-01-05,122,107.745561,107.745561,0.1966,C,0
106457,2017-01-05,152,107.847304,107.847304,0.21671,C,0
106457,2017-01-05,182,107.528195,107.528195,0.223675,C,0
106457,2017-01-05,10,107.821695,0,,P,0
106457,2017-01-05,30,107.876221,107.876221,0.211151,P,0
106457,2017-01-05,60,107.971431,107.971431,0.212417,P,0
106457,2017-01-05,91,107.644806,107.644806,0.216423,P,0
106457,2017-01-05,122,107.745561,107.745561,0.21807,P,0
106457,2017-01-05,152,107.847304,107.847304,0.223791,P,0
106457,2017-01-05,182,107.528195,107.528195,0.226355,P,0
106457,2017-01-06,10,108.26176,0,,C,0
106457,2017-01-06,30,108.317501,108.317501,0.188909,C,0
106457,2017-01-06,60,108.413708,108.413708,0.190013,C,0
106457,2017-01-06,91,108.088621,108.088621,0.193176,C,0
106457,2017-01-06,122,108.191616,108.191616,0.195482,C,0
106457,2017-01-06,152,108.29574,108.29574,0.204679,C,0
106457,2017-01-06,182,107.97882,107.97882,0.208388,C,0
106457,2017-01-06,10,108.26176,0,,P,0
106457,2017-01-06,30,108.317501,108.317501,0.195737,P,0
106457,2017-01-06,60,108.413708,108.413708,0.199083,P,0
106457,2017-01-06,91,108.088621,108.088621,0.207404,P,0
106457,2017-01-06,122,108.191616,108.191616,0.210574,P,0
106457,2017-01-06,152,108.29574,108.29574,0.221448,P,0
106457,2017-01-06,182,107.97882,107.97882,0.225607,P,0
106457,2017-01-09,10,107.511805,0,,C,0
106457,2017-01-09,30,107.569964,107.569964,0.217702,C,0
106457,2017-01-09,60,107.665914,107.665914,0.225942,C,0
106457,2017-01-09,91,107.340514,107.340514,0.232317,C,0
106457,2017-01-09,122,107.443436,107.443436,0.230206,C,0
106457,2017-01-09,152,107.547424,107.547424,0.222317,C,0
106457,2017-01-09,182,107.229901,107.229901,0.220216,C,0
106457,2017-01-09,10,107.511805,0,,P,0
106457,2017-01-09,30,107.569964,107.569964,0.2138,P,0
106457,2017-01-09,60,107.665914,107.665914,0.200094,P,0
106457,2017-01-09,91,107.340514,107.340514,0.189455,P,0
106457,2017-01-09,122,107.443436,107.443436,0.193649,P,0
106457,2017-01-09,152,107.547424,107.547424,0.204529,P,0
106457,2017-01-09,182,107.229901,107.229901,0.208029,P,0
106457,2017-01-10,10,107.962133,0,,C,0
106457,2017-01-10,30,108.021449,108.021449,0.178852,C,0
106457,2017-01-10,60,108.118024,108.118024,0.186903,C,0
106457,2017-01-10,91,107.793203,107.793203,0.19124,C,0
106457,2017-01-10,122,107.896679,107.896679,0.194441,C,0
106457,2017-01-10,152,108.001251,108.001251,0.202547,C,0
106457,2017-01-10,182,107.684434,107.684434,0.204999,C,0
106457,2017-01-10,10,107.962133,0,,P,0
106457,2017-01-10,30,108.021449,108.021449,0.242211,P,0
106457,2017-01-10,60,108.118024,108.118024,0.229411,P,0
106457,2017-01-10,91,107.793203,107.793203,0.220478,P,0
106457,2017-01-10,122,107.896679,107.896679,0.220709,P,0
106457,2017-01-10,152,108.001251,108.001251,0.221082,P,0
106457,2017-01-10,182,107.684434,107.684434,0.22098,P,0
106457,2017-01-11,10,108.451795,0,,C,0
106457,2017-01-11,30,108.499139,108.499139,0.193495,C,0
106457,2017-01-11,60,108.589654,108.589654,0.199569,C,0
106457,2017-01-11,91,108.265438,108.265438,0.202984,C,0
106457,2017-01-11,122,108.369619,108.369619,0.203122,C,0
106457,2017-01-11,152,108.474644,108.474644,0.20387,C,0
106457,2017-01-11,182,108.157706,108.157706,0.203616,C,0
106457,2017-01-11,10,108.451795,0,,P,0
106457,2017-01-11,30,108.499139,108.499139,0.235019,P,0
106457,2017-01-11,60,108.589654,108.589654,0.222243,P,0
106457,2017-01-11,91,108.265438,108.265438,0.215102,P,0
106457,2017-01-11,122,108.369619,108.369619,0.216208,P,0
106457,2017-01-11,152,108.474644,108.474644,0.218777,P,0
106457,2017-01-11,182,108.157706,108.157706,0.219894,P,0
106457,2017-01-12,10,107.701644,0,,C,0
106457,2017-01-12,30,107.74866,107.74866,0.180745,C,0
106457,2017-01-12,60,107.839026,107.839026,0.200204,C,0
106457,2017-01-12,91,107.513178,107.513178,0.205261,C,0
106457,2017-01-12,122,107.616141,107.616141,0.208203,C,0
106457,2017-01-12,152,107.720132,107.720132,0.214267,C,0
106457,2017-01-12,182,107.402015,107.402015,0.21594,C,0
106457,2017-01-12,10,107.701644,0,,P,0
106457,2017-01-12,30,107.74866,107.74866,0.211735,P,0
106457,2017-01-12,60,107.839026,107.839026,0.215086,P,0
106457,2017-01-12,91,107.513178,107.513178,0.216604,P,0
106457,2017-01-12,122,107.616141,107.616141,0.21764,P,0
106457,2017-01-12,152,107.720132,107.720132,0.219808,P,0
106457,2017-01-12,182,107.402015,107.402015,0.220789,P,0
106457,2017-01-13,10,108.27186,0,,C,0
106457,2017-01-13,30,108.319134,108.319134,0.195071,C,0
106457,2017-01-13,60,108.410851,108.410851,0.216401,C,0
106457,2017-01-13,91,108.086259,108.086259,0.222494,C,0
106457,2017-01-13,122,108.191239,108.191239,0.222157,C,0
106457,2017-01-13,152,108.296862,108.296862,0.222351,C,0
106457,2017-01-13,182,107.983523,107.983523,0.222663,C,0
106457,2017-01-13,10,108.27186,0,,P,0
106457,2017-01-13,30,108.319134,108.319134,0.172375,P,0
106457,2017-01-13,60,108.410851,108.410851,0.173339,P,0
106457,2017-01-13,91,108.086259,108.086259,0.174464,P,0
106457,2017-01-13,122,108.191239,108.191239,0.184112,P,0
106457,2017-01-13,152,108.296862,108.296862,0.203093,P,0
106457,2017-01-13,182,107.983523,107.983523,0.206815,P,0
106457,2017-01-17,10,105.531295,0,,C,0
106457,2017-01-17,30,105.577714,105.577714,0.226137,C,0
106457,2017-01-17,60,105.669137,105.669137,0.212406,C,0
106457,2017-01-17,91,105.342472,105.342472,0.214678,C,0
106457,2017-01-17,122,105.444604,105.444604,0.213974,C,0
106457,2017-01-17,152,105.547308,105.547308,0.214165,C,0
106457,2017-01-17,182,105.230889,105.230889,0.215196,C,0
106457,2017-01-17,10,105.531295,0,,P,0
106457,2017-01-17,30,105.577714,105.577714,0.196514,P,0
106457,2017-01-17,60,105.669137,105.669137,0.191076,P,0
106457,2017-01-17,91,105.342472,105.342472,0.191045,P,0
106457,2017-01-17,122,105.444604,105.444604,0.181842,P,0
106457,2017-01-17,152,105.547308,105.547308,0.168339,P,0
106457,2017-01-17,182,105.230889,105.230889,0.166592,P,0
106457,2017-01-18,10,106.281568,0,,C,0
106457,2017-01-18,30,106.329065,106.329065,0.162535,C,0
106457,2017-01-18,60,106.422135,106.422135,0.188702,C,0
106457,2017-01-18,91,106.097424,106.097424,0.18882,C,0
106457,2017-01-18,122,106.200832,106.200832,0.194402,C,0
106457,2017-01-18,152,106.305797,106.305797,0.200933,C,0
106457,2017-01-18,182,105.991596,105.991596,0.201761,C,0
106457,2017-01-18,10,106.281568,0,,P,0
106457,2017-01-18,30,106.329065,106.329065,0.231232,P,0
106457,2017-01-18,60,106.422135,106.422135,0.224825,P,0
106457,2017-01-18,91,106.097424,106.097424,0.225467,P,0
106457,2017-01-18,122,106.200832,106.200832,0.220351,P,0
106457,2017-01-18,152,106.305797,106.305797,0.213307,P,0
106457,2017-01-18,182,105.991596,105.991596,0.213138,P,0
106457,2017-01-19,10,105.721453,0,,C,0
106457,2017-01-19,30,105.769048,105.769048,0.249197,C,0
106457,2017-01-19,60,105.863788,105.863788,0.208173,C,0
106457,2017-01-19,91,105.541082,105.541082,0.208935,C,0
106457,2017-01-19,122,105.646832,105.646832,0.210177,C,0
106457,2017-01-19,152,105.754107,105.754107,0.212115,C,0
106457,2017-01-19,182,105.442381,105.442381,0.213067,C,0
106457,2017-01-19,10,105.721453,0,,P,0
106457,2017-01-19,30,105.769048,105.769048,0.206991,P,0
106457,2017-01-19,60,105.863788,105.863788,0.193784,P,0
106457,2017-01-19,91,105.541082,105.541082,0.195507,P,0
106457,2017-01-19,122,105.646832,105.646832,0.198533,P,0
106457,2017-01-19,152,105.754107,105.754107,0.201333,P,0
106457,2017-01-19,182,105.442381,105.442381,0.20229,P,0
106457,2017-01-20,10,106.29465,0,,C,0
106457,2017-01-20,30,106.342777,106.342777,0.210667,C,0
106457,2017-01-20,60,106.014391,106.014391,0.183932,C,0
106457,2017-01-20,91,106.116429,106.116429,0.184015,C,0
106457,2017-01-20,122,106.222813,106.222813,0.188849,C,0
106457,2017-01-20,152,105.906415,105.906415,0.194017,C,0
106457,2017-01-20,182,106.018407,106.018407,0.194468,C,0
106457,2017-01-20,10,106.29465,0,,P,0
106457,2017-01-20,30,106.342777,106.342777,0.263592,P,0
106457,2017-01-20,60,106.014391,106.014391,0.207725,P,0
106457,2017-01-20,91,106.116429,106.116429,0.207555,P,0
106457,2017-01-20,122,106.222813,106.222813,0.20417,P,0
106457,2017-01-20,152,105.906415,105.906415,0.199977,P,0
106457,2017-01-20,182,106.018407,106.018407,0.199515,P,0
106457,2017-01-23,10,105.831409,0,,C,0
106457,2017-01-23,30,105.880158,105.880158,0.205933,C,0
106457,2017-01-23,60,105.551085,105.551085,0.185827,C,0
106457,2017-01-23,91,105.651319,105.651319,0.183541,C,0
106457,2017-01-23,122,105.755409,105.755409,0.191785,C,0
106457,2017-01-23,152,105.436801,105.436801,0.198444,C,0
106457,2017-01-23,10,105.831409,0,,P,0
106457,2017-01-23,30,105.880158,105.880158,0.164211,P,0
106457,2017-01-23,60,105.551085,105.551085,0.181276,P,0
106457,2017-01-23,91,105.651319,105.651319,0.19784,P,0
106457,2017-01-23,122,105.755409,105.755409,0.206346,P,0
106457,2017-01-23,152,105.436801,105.436801,0.211088,P,0
106457,2017-01-24,10,107.221714,0,,C,0
106457,2017-01-24,30,107.271695,107.271695,0.141871,C,0
106457,2017-01-24,60,106.944559,106.944559,0.147262,C,0
106457,2017-01-24,91,107.047265,107.047265,0.157483,C,0
106457,2017-01-24,122,107.153906,107.153906,0.16448,C,0
106457,2017-01-24,152,106.838217,106.838217,0.167753,C,0
106457,2017-01-24,10,107.221714,0,,P,0
106457,2017-01-24,30,107.271695,107.271695,0.195521,P,0
106457,2017-01-24,60,106.944559,106.944559,0.205934,P,0
106457,2017-01-24,91,107.047265,107.047265,0.200822,P,0
106457,2017-01-24,122,107.153906,107.153906,0.203753,P,0
106457,2017-01-24,152,106.838217,106.838217,0.206751,P,0
106457,2017-01-25,10,108.892079,0,,C,0
106457,2017-01-25,30,108.943481,108.943481,0.121387,C,0
106457,2017-01-25,60,108.618466,108.618466,0.150491,C,0
106457,2017-01-25,91,108.723528,108.723528,0.153125,C,0
106457,2017-01-25,122,108.832935,108.832935,0.166903,C,0
106457,2017-01-25,152,108.519991,108.519991,0.175914,C,0
106457,2017-01-25,10,108.892079,0,,P,0
106457,2017-01-25,30,108.943481,108.943481,0.195955,P,0
106457,2017-01-25,60,108.618466,108.618466,0.183075,P,0
106457,2017-01-25,91,108.723528,108.723528,0.184466,P,0
106457,2017-01-25,122,108.832935,108.832935,0.192572,P,0
106457,2017-01-25,152,108.519991,108.519991,0.198618,P,0
106457,2017-01-26,10,109.13208,0,,C,0
106457,2017-01-26,30,109.184063,109.184063,0.196709,C,0
106457,2017-01-26,60,108.859284,108.859284,0.171126,C,0
106457,2017-01-26,91,108.964271,108.964271,0.160009,C,0
106457,2017-01-26,122,109.073609,109.073609,0.178546,C,0
106457,2017-01-26,152,108.760541,108.760541,0.190341,C,0
106457,2017-01-26,10,109.13208,0,,P,0
106457,2017-01-26,30,109.184063,109.184063,0.170897,P,0
106457,2017-01-26,60,108.859284,108.859284,0.174865,P,0
106457,2017-01-26,91,108.964271,108.964271,0.154904,P,0
106457,2017-01-26,122,109.073609,109.073609,0.179086,P,0
106457,2017-01-26,152,108.760541,108.760541,0.192669,P,0
106457,2017-01-27,10,108.681963,0,,C,0
106457,2017-01-27,30,108.734275,108.734275,0.188869,C,0
106457,2017-01-27,60,108.40907,108.40907,0.182274,C,0
106457,2017-01-27,91,108.513304,108.513304,0.175913,C,0
106457,2017-01-27,122,108.62203,108.62203,0.181728,C,0
106457,2017-01-27,152,108.30868,108.30868,0.183607,C,0
106457,2017-01-27,10,108.681963,0,,P,0
106457,2017-01-27,30,108.734275,108.734275,0.193571,P,0
106457,2017-01-27,60,108.40907,108.40907,0.17948,P,0
106457,2017-01-27,91,108.513304,108.513304,0.18656,P,0
106457,2017-01-27,122,108.62203,108.62203,0.188617,P,0
